0.18328387963613541 1.3804425599331512e-05 9.4938022483578504
0.16143338009468219 2.7696081110194584e-05 8.6705569023683609
0.0042869369643010746 3.4509026737540219e-07 9.4272770141786637
0.0045442499720434347 9.2726751993934206e-08 10.799716231610782
0.11660253834852445 4.3239321581908249e-05 7.8997760193216422
0.1039137326912366 2.6235310064600042e-05 8.2842101247428754
0.016021334350850621 7.2317290315891712e-07 10.005783448549119
0.0035984447649772553 2.166629067680059e-07 9.7176695796621431
0.059334984542760004 1.9257982800396196e-05 8.0330287038882968
0.021719405651409718 9.2085785383779445e-06 7.7658259101404905
0.10445612285703949 7.0818379278766187e-06 9.5989889168981524
0.025514528938363614 2.2718198813160009e-06 9.3264221110558996
0.053657020705356981 3.1369130220635592e-06 9.7471283983799708
0.57455625834746449 0.00013155323012903567 8.3819417356661692
0.19602075160096358 2.785328156289555e-05 8.8590250187849797
0.083503915036716558 3.2544337773539375e-05 7.8500453976143394
0.010430288277619503 3.9053597285487467e-07 10.19270438084437
0.015536250422921281 3.1658190367147606e-06 8.4985195077900162
0.77143895653488437 0.0002940667865774715 7.8722059177933623
0.11880495532053501 7.5182198467717534e-05 7.3653239160642547
0.11503915948210157 3.1497202181490002e-05 8.2031291443665655
0.013147524453529198 6.1908691195115022e-07 9.9634983745237022
0.038057593913688383 3.8081648154415051e-06 9.2097085232507805
0.097465391837505563 3.0863340845847944e-05 8.0576835392574502
0.050018375698722098 7.4830509442636859e-06 8.8075051417930013
0.0043345894749936423 1.9337557247420645e-08 12.320088287265374
0.0508660166367245 1.0562185943163246e-05 8.4796700709385853
0.27693604140562245 1.8847044762970075e-05 9.5951857359528905
0.10433591556248212 4.6275549856740265e-05 7.7207571895876104
0.003741164068962903 2.3015578541164446e-07 9.6961509618318757
